OTUID	ODIWGS01	ODIWGS02	ODIWGS03	ODIWGS04	ODIWGS05	ODIWGS06	ODIWGS07	ODIWGS08	ODIWGS09	ODIWGS10	ODIWGS11	ODIWGS12	ODIWGS13	ODIWGS14	ODIWGS15	ODIWGS16	ODIWGS17	ODIWGS18	ODIWGS19	ODIWGS20	ODIWGS21	ODIWGS22	ODIWGS23	ODIWGS24	ODIWGS25	ODIWGS26	ODIWGS27	ODIWGS28	ODIWGS29	ODIWGS30	ODIWGS31	ODIWGS32	ODIWGS33	ODIWGS34	ODIWGS35	ODIWGS36	ODIWGS37	ODIWGS38	ODIWGS39	ODIWGS40	ODIWGS41	ODIWGS42	ODIWGS43	ODIWGS44	ODIWGS45	ODIWGS46	ODIWGS47	ODIWGS48	ODIWGS49	ODIWGS50	ODIWGS51	ODIWGS52	ODIWGS53	ODIWGS54	ODIWGS55	ODIWGS56	ODIWGS57	ODIWGS58	ODIWGS59	ODIWGS60	ODIWGS61	ODIWGS62	ODIWGS63	ODIWGS64	ODIWGS65	ODIWGS66	ODIWGS67	ODIWGS68	ODIWGS69	ODIWGS70	ODIWGS71	ODIWGS72	ODIWGS73	ODIWGS74	ODIWGS75	ODIWGS76	ODIWGS77	ODIWGS78	ODIWGS79	ODIWGS80	ODIWGS81	ODIWGS82	ODIWGS83	ODIWGS84	ODIWGS85	ODIWGS86	ODIWGS87	ODIWGS88	ODIWGS89	ODIWGS90	ODIWGS91	ODIWGS92	ODIWGS93
1.1.1.64	0	0	0	0	0	0	0	0	0	0	0	0	220	293	0	0	0	3950	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	2189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.65	0	0	0	191	0	0	0	0	67	0	0	72	71	300	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	23	0	0	2957	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	4360	0	150	0	0	0	0	615	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.67	0	0	0	3106	96	0	6	6	676	76	0	71	120	625	0	95	0	0	0	0	0	5	0	82	0	0	280	2143	331	0	0	0	68	0	101	0	117	91	703	0	30947	92	0	0	6	0	36	0	6	0	0	0	0	0	0	0	11	710	0	736	0	99	0	0	78	5	0	48697	0	1721	2	0	8	0	9266	0	0	0	0	69	11	0	12	5	0	0	0	0	659	0	286	0	27
1.1.1.69	0	0	0	1740	263	0	4	5	2238	703	0	357	2163	2784	0	0	0	17142	0	0	0	650	6	217	0	0	1661	40	1064	0	0	0	0	949	55	0	0	4928	1672	0	6455	101	0	992	0	0	27872	0	0	0	0	0	0	0	0	0	39	2934	0	2863	0	314	0	0	5522	0	0	14511	0	717	8	2142	0	159	1953	4	0	0	0	524	5	0	5	0	0	0	3783	0	1726	0	43	0	3189
1.1.1.76	0	6	0	0	0	0	0	0	0	0	0	0	546	1087	0	0	0	7994	0	0	0	0	13	11	0	0	306	0	0	0	0	0	0	0	0	0	0	0	124	0	15	0	12	0	0	6	48383	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	11	0	147	0	0	0	11
1.1.1.77	0	0	0	5564	321	0	0	0	40902	14557	1624	362	5315	6063	3	313	22	36489	0	7	0	0	15	1586	4	0	3697	4421	10268	751	24	4	182	14615	823	4	575	26154	7707	31	19359	201	4	2427	5	7	27	211	11	0	2	0	542	0	0	0	115	26472	19	20618	3	1379	0	0	17056	30	206	81884	3	1399	136	18800	0	153	3052	0	0	0	13	2089	24	22	5	32	0	0	45078	4	6589	48	236	6	40436
1.1.1.79	0	4	0	2358	152	0	0	0	15707	6539	1610	91	2243	1949	8	345	0	12380	0	0	0	0	0	5	167	0	1572	3225	15116	377	13	0	159	14306	51	3	290	299	71	0	24963	110	5	2205	16	1	64282	80	4	0	20	0	270	0	0	4	37	2590	0	3243	0	283	0	0	2140	22	36	64919	4	2186	132	16098	12	8	8219	13	51	0	3	563	7	0	0	19	0	0	12061	7	126	6	760	0	37590
1.1.1.8	0	0	0	1392	0	0	0	0	148	0	0	15	43	726	0	0	0	0	0	0	0	1070	0	0	0	0	229	324	0	0	0	0	19	1319	42	0	55	4433	0	0	10280	63	0	0	0	5	34	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	13567	0	914	0	263	0	0	3044	0	0	0	1	106	0	0	18	0	0	0	0	0	0	3	0	0	3013
1.1.1.80	0	0	0	0	0	0	0	0	746	223	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.81	0	0	0	1019	147	0	0	0	258	20	1605	228	1967	1506	0	142	0	14113	0	0	0	138	0	158	46	0	1113	350	828	377	13	0	0	14671	67	0	0	239	1267	0	5284	17	0	21	0	0	1494	0	0	0	20	0	35	0	0	0	0	708	0	720	0	169	0	0	2045	15	36	11694	0	364	64	16363	2	4	1446	3	0	0	0	356	0	7	0	10	0	0	8722	7	1421	0	578	0	38456
1.1.1.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	26	0	0	0	0	0	0	48	0	0	0	0	0	0	0	73	0	0	0	44	54	0	0	454	55	0	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	51	3	0	0	252	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	239	0	0
1.1.1.85	6	0	0	8993	990	0	0	58	99969	38970	1507	1054	7928	10221	40	773	7	42240	0	11	0	1277	23	2624	149	0	5398	7939	18677	572	18	0	536	16387	316	8	1337	74153	13703	0	12457	390	0	5536	4	9	31462	298	9	5	0	0	751	6	9	0	6	34378	59	28728	0	2473	0	0	26380	3	4	89832	0	576	229	21520	33	500	3845	2	0	5	4	2947	33	20	0	0	0	14	108097	0	14859	0	2285	6	46093
1.1.1.86	8	20	5	15095	1120	6	5	225	100779	35916	3763	1169	11657	12879	42	851	0	62266	7	0	4	1364	5	2962	183	6	7852	8583	21778	1344	37	0	498	36202	262	12	2708	98960	14943	28	39408	19425	5	4909	5	99	24819	4	23	7	4	16	1587	10	19	0	593	58640	24	41785	0	2749	4	0	33653	49	50	119985	4	6806	305	44388	23	437	14210	0	0	8	6	4556	46	40	15	85	7	49	120958	23	16458	48	2310	17	91534
1.1.1.87	0	0	0	246	49	0	0	0	50	0	0	36	69	69	0	0	0	2314	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	119	0	0	0	97	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	33	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311
1.1.1.88	0	0	0	634	80	0	22	0	12212	4922	0	146	1103	2498	4	0	0	9743	0	0	0	297	11	103	0	0	275	773	5348	4	0	0	9	432	317	5	629	57836	757	0	6	41	0	622	11	7	102072	5	0	0	0	0	0	13	0	0	0	7172	0	7595	0	557	13	0	292	5	0	7598	4	8	19	709	0	0	0	0	0	7	6	87	0	4	0	0	0	20	2431	0	1085	0	0	0	919
1.1.1.9	0	0	0	749	0	0	0	0	26	0	0	35	11	463	0	0	0	0	0	0	0	1575	0	0	0	0	0	0	0	0	0	0	0	1079	0	0	0	823	0	0	1004	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	53	0	404	0	434	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4838
1.1.1.90	0	0	0	0	0	0	14	0	483	91	0	0	1360	2150	0	155	0	12373	0	0	0	235	0	152	0	0	561	0	530	0	14	0	0	20	0	0	0	0	1021	0	15	5	0	4	0	0	89742	5	0	0	0	0	0	0	0	0	0	1345	0	1457	0	152	18	0	0	0	0	338	0	0	5	42	0	4	0	0	0	0	0	0	0	0	0	0	0	0	193	0	1318	0	172	0	263
1.1.1.91	0	0	0	0	0	0	0	0	210	177	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	231	0	0	0	0	0	0
1.1.1.93	0	0	0	0	0	0	0	0	0	0	0	0	603	678	0	118	0	93	0	0	0	0	0	0	0	0	484	0	38	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0
1.1.1.94	5	0	0	14081	943	15	23	142	116770	45118	1646	1313	10199	18461	37	618	0	79163	0	35	0	523	18	3721	58	6	6372	10215	20367	1112	16	0	441	20299	494	0	1866	108008	18935	0	17537	238	0	2648	0	15	89127	297	11	6	0	0	1079	39	5	8	11	37403	30	30515	0	2886	7	0	30068	22	124	99403	6	1605	187	25479	11	440	5809	4	0	7	3	3318	36	18	23	10	6	70	124935	4	20301	6	1842	12	53791
1.1.1.95	8	0	0	7566	679	0	0	156	50057	18367	5	551	5631	8321	13	651	0	46926	0	0	0	398	4	1392	22	4	3685	3878	11150	8	0	0	338	2398	252	0	1822	98705	8401	6	14721	206	4	3445	0	1	52725	8	4	3	0	0	739	40	5	0	7	26491	20	21857	0	2109	10	0	8208	11	81	63873	0	1429	231	1691	5	202	6635	0	0	8	4	827	14	5	0	23	7	34	39237	0	10608	0	1737	8	6806
1.1.1.n12	0	0	0	0	0	0	0	0	46	0	0	0	0	296	0	0	0	0	0	0	0	1137	0	0	0	0	0	0	0	0	0	0	0	815	0	0	0	365	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2627
1.1.2.3	0	0	0	685	0	0	0	0	1679	559	0	65	295	628	0	463	0	1429	0	0	0	0	0	0	0	0	230	394	1384	0	0	0	225	0	0	0	81	319	36	0	6561	0	0	160	0	0	21	0	0	0	0	0	0	0	0	0	0	2265	3	1932	0	141	0	0	292	0	0	6811	0	395	98	20	0	0	1555	6	0	0	0	154	2	0	0	0	0	0	2528	0	20	0	493	0	103
1.1.2.4	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.3.15	14	44	0	3209	1251	0	0	0	117103	44947	0	453	1459	2999	14	433	8	21685	0	0	0	236	0	407	15	0	1177	9777	7293	0	6	0	102	1977	48	0	80	1062	1830	0	12868	150	0	1846	0	0	15	4	9	0	0	0	880	0	0	0	39	12226	0	11110	0	1280	0	0	5648	6	0	84016	9	439	112	5325	0	4	1934	0	0	0	0	381	31	11	0	23	0	0	24677	0	2439	0	192	0	4136
1.1.3.20	0	0	0	0	0	0	0	0	0	0	0	156	0	374	0	0	0	0	0	0	0	1472	0	0	0	0	0	0	0	0	0	0	0	949	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3382
1.1.3.21	0	0	0	19	0	0	0	0	2057	1009	0	0	0	0	0	0	0	136	0	0	0	0	0	56	0	0	0	0	25	0	0	0	0	71	0	0	89	5436	420	4	0	0	0	89	0	0	102	0	0	0	0	0	77	0	0	0	0	62	0	69	0	0	0	0	0	0	0	1510	0	0	0	555	0	0	0	0	0	0	0	0	4	0	0	0	0	0	190	0	505	0	0	0	50
1.1.3.37	0	0	0	0	0	0	0	0	40	0	139	0	0	176	0	0	0	0	0	0	0	665	0	0	0	0	0	0	0	0	0	0	0	765	0	0	0	809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1818
1.1.3.41	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.3.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65
1.1.5.12	0	11	0	174	104	0	0	0	118	0	0	0	35	334	0	52	0	564	0	0	0	0	0	0	0	21	16	0	101	0	0	0	0	69	70	0	9	12	43	0	1949	28	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	153	0	224	0	0	0	0	13	14	0	3292	0	133	0	16	0	0	715	0	0	0	0	23	0	21	0	0	0	0	134	5	42	0	32	0	49
1.1.5.2	6	0	0	1728	210	0	0	0	574	17	107	8	839	637	4	383	0	112	0	0	0	0	0	0	215	0	859	711	0	0	5	0	464	0	40	0	240	288	35	0	23895	28	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	36	0	0	204	0	20	42348	0	1804	96	34	0	0	5465	6	0	0	12	237	20	0	0	13	0	0	0	0	0	0	509	0	0
