CARD	ODIWGS86	ODIWGS87	ODIWGS88	ODIWGS89	ODIWGS10	ODIWGS11	ODIWGS12	ODIWGS13	ODIWGS14	ODIWGS15	ODIWGS16	ODIWGS17	ODIWGS30	ODIWGS18	ODIWGS31	ODIWGS32	ODIWGS19	ODIWGS33	ODIWGS34	ODIWGS35	ODIWGS36	ODIWGS50	ODIWGS37	ODIWGS51	ODIWGS38	ODIWGS52	ODIWGS39	ODIWGS53	ODIWGS54	ODIWGS55	ODIWGS56	ODIWGS70	ODIWGS57	ODIWGS71	ODIWGS58	ODIWGS72	ODIWGS59	ODIWGS73	ODIWGS74	ODIWGS75	ODIWGS76	ODIWGS90	ODIWGS77	ODIWGS91	ODIWGS78	ODIWGS92	ODIWGS79	ODIWGS93	ODIWGS01	ODIWGS02	ODIWGS03	ODIWGS04	ODIWGS05	ODIWGS06	ODIWGS07	ODIWGS20	ODIWGS08	ODIWGS21	ODIWGS09	ODIWGS22	ODIWGS23	ODIWGS24	ODIWGS25	ODIWGS26	ODIWGS40	ODIWGS27	ODIWGS41	ODIWGS28	ODIWGS42	ODIWGS29	ODIWGS43	ODIWGS44	ODIWGS45	ODIWGS46	ODIWGS60	ODIWGS47	ODIWGS61	ODIWGS48	ODIWGS62	ODIWGS49	ODIWGS63	ODIWGS64	ODIWGS65	ODIWGS66	ODIWGS80	ODIWGS67	ODIWGS81	ODIWGS68	ODIWGS82	ODIWGS69	ODIWGS83	ODIWGS84	ODIWGS85
TEM-194 [ARO:3001054]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-212 [ARO:3001711]	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCR-9.1 [ARO:3004684]	1	7	0	0	0	0	0	7	9	0	19	0	0	86	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	3	0	1	45	3	0	0	9	43	0	0	0	10	0	0	0	3	0	0	0	49	16	0	0	0	0	0	16	0	0	0	11	0	19	13	351	0	0	10	0	0	0	0	17	2	0	0	49	0	0	0	9	0	6	0	0	420	0	0	0	0	0
adeH [ARO:3000779]	0	0	0	0	0	0	0	17	18	0	4	0	0	38	0	0	0	9	6	1	0	0	10	0	2	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	169	16	1	0	0	0	0	0	15	0	0	0	0	0	10	33	0	0	0	0	21	0	0	0	2	0	0	1	0	0	0	8	0	0	6	2	28	0	0	0	0	0
vanH_in_vanA_cl [ARO:3002942]	0	4412	1	650	867	37	60	222	153	3	30	2	0	1436	1	0	0	1	301	52	1	1	14	0	252	0	527	42	0	5	0	8	0	12	671	497	5	0	1	32	0	0	0	27	0	1	1	860	0	0	1	251	25	0	1	0	1	0	1931	1	1	95	0	1	0	158	81	150	0	385	0	77	1	1	464	5452	1	3	56	0	0	0	1046	0	122	0	5	773	1	0	0	3	1
cmlB1 [ARO:3002699]	0	1	0	0	10	0	29	0	25	1	0	0	0	10	0	0	0	15	11	1	0	0	11	0	66	0	0	0	0	0	0	64	1	0	0	8	0	4	0	106	0	0	0	7	0	0	0	94	0	0	0	2	2	0	0	0	0	0	27	4	0	0	0	0	0	2	449	0	0	1	0	0	1	0	0	13	0	0	0	0	0	0	1	0	5	0	0	865	0	0	0	0	0
pgpB [ARO:3003920]	0	51	0	4	122	0	0	11	32	0	7	0	0	36	0	0	0	27	6	0	0	0	16	0	8	0	9	0	0	0	0	0	0	0	15	8	0	3	0	0	0	0	0	16	0	0	0	11	0	0	0	8	10	0	0	0	0	0	290	0	0	1	0	0	0	2	0	0	3	26	0	0	0	0	22	55	0	0	0	0	0	0	61	0	9	0	0	115	0	0	0	0	0
OXA-616 [ARO:3005837]	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ThfT [ARO:3007427]	0	2	0	109	0	0	0	0	45	0	0	0	1	2	0	0	0	64	13	5	1	0	674	0	4088	0	85	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	17	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0	0	9	0	0	0	1	9	0	0	0	1	0	0	0	0	0	0	0	1	6	0	0	0	0	0
basS [ARO:3003583]	2	4176	0	428	738	18	39	186	248	2	30	0	22	1194	2	0	0	0	275	12	1	0	11	3	1732	0	382	8	0	1	0	7	1	6	689	461	11	2	21	89	1	0	0	47	1	2	0	742	1	14	0	431	12	1	2	17	0	0	1989	2	1	63	24	1	10	100	422	85	20	354	0	15	0	1	591	693	0	64	115	1	0	0	807	0	64	10	9	1520	1	0	2	1	1
cmx [ARO:3002703]	0	162	0	19	5	19	0	34	33	0	1	0	0	258	0	0	0	0	156	6	0	0	26	0	283	0	10	0	0	0	0	3	5	7	63	172	0	1	0	35	0	0	0	1	0	0	0	404	0	0	0	47	0	0	0	0	0	0	42	0	0	1	0	0	0	32	89	6	0	39	0	7	0	0	22	46	0	1	4	0	0	0	18	0	11	0	0	196	0	0	1	0	0
rmtA [ARO:3000859]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bla1 [ARO:3000090]	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kdpE [ARO:3003841]	4	22348	1	5083	6755	102	389	929	1142	72	157	5	56	6639	19	2	2	40	1004	132	3	1	102	1	5902	4	4891	144	20	5	1	176	227	27	6122	1679	12	3	138	457	0	17	2	307	2	3	9	2682	3	2	0	2247	237	7	13	6	57	1	19054	21	6	823	68	1	51	767	1381	1728	95	3326	1	1169	0	81	4767	7402	3	39	594	8	8	50	4854	9	450	14	8	9752	10	4	6	5	5
Kpne_acrA [ARO:3004041]	0	0	0	0	0	0	0	93	16	0	21	0	0	8	0	0	0	27	0	13	0	0	5	0	28	0	0	0	0	0	0	155	6	0	0	0	0	0	0	230	2	0	0	42	0	0	0	0	0	1	0	251	1	1	0	1	0	0	20	1	0	0	2	0	0	89	903	3	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	11	1	0	1962	0	0	0	0	0
tetA(58) [ARO:3003980]	1	5472	1	1287	2209	19	107	453	484	4	22	3	52	2520	3	0	0	13	815	25	0	2	35	0	1345	1	1372	205	5	4	0	43	2	8	1192	1100	13	3	4	128	1	0	0	53	0	1	6	1743	1	1	0	478	113	0	3	11	2	0	5615	153	1	251	6	1	0	223	248	393	30	758	1	141	0	20	1103	3421	0	140	139	1	0	0	1167	1	130	0	2	2396	3	0	0	2	0
PDC-8 [ARO:3002507]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMI-3 [ARO:3001860]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAC(6')-Iz [ARO:3002570]	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vatD [ARO:3002843]	0	6	0	69	6	0	37	3	21	0	16	0	0	174	0	0	0	0	26	15	0	0	0	0	83	0	59	0	0	0	0	1	0	0	30	12	0	0	3	1	0	0	0	2	0	0	0	58	0	8	0	34	2	0	0	1	0	0	12	0	0	13	0	0	0	11	0	0	36	21	0	0	0	0	24	168	0	0	9	0	0	0	2	0	0	0	0	11	0	0	0	0	0
hmrM [ARO:3003953]	0	198	0	32	0	0	15	80	46	0	5	0	1	26	0	0	0	0	9	0	1	0	23	0	47	0	26	0	0	1	0	81	0	27	4	29	0	0	1	236	0	0	0	9	1	0	0	19	0	0	0	129	16	0	1	0	0	0	7	0	0	6	18	0	0	46	908	2	6	16	0	11	0	0	2	8	0	0	0	0	1	0	2	0	0	0	0	1422	0	0	0	0	0
OXA-229 [ARO:3001692]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gimA [ARO:3000463]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
golS [ARO:3000504]	0	4	0	35	7	0	8	0	1	0	0	0	0	69	0	0	0	0	11	1	0	0	0	0	21	0	16	0	0	0	0	40	0	0	18	2	0	0	0	97	0	0	0	0	0	0	0	15	0	0	0	21	23	0	0	1	0	0	1	0	0	5	0	0	0	7	210	0	0	12	0	8	0	0	28	47	0	0	0	0	0	0	2	0	16	0	0	317	0	0	0	0	0
dfrA16 [ARO:3003014]	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	0	0	48	0	0	0	0	0	0	0	1	0	0	0	23	2	0	0	0	0	0	0	0	0	0	0	0	0	1	38	0	0	2	0	0	0	0	13	118	0	0	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OXA-643 [ARO:3005863]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVM-1 [ARO:3006886]	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	1	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	3	2	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BUT-1 [ARO:3004294]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0
Rm3 [ARO:3003894]	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BPU-1 [ARO:3004759]	0	181	0	40	29	0	0	0	0	0	0	0	0	24	0	0	0	0	0	1	0	0	0	0	17	0	35	0	0	0	0	0	0	0	54	5	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	26	0	0	0	0	0	0	42	0	0	3	0	0	10	0	0	0	0	7	0	5	0	0	74	66	0	0	0	0	0	0	80	0	10	0	0	33	0	0	0	0	0
vanY_in_vanB_cl [ARO:3002956]	0	1169	0	409	193	1	18	68	101	1	8	0	0	275	0	0	0	0	34	3	0	0	0	0	126	0	428	2	4	0	0	0	0	3	373	74	0	0	0	4	0	0	0	7	0	0	0	113	0	0	0	144	20	0	1	0	0	0	686	15	0	78	0	0	0	61	0	49	11	205	0	100	0	0	171	4	0	1	35	0	0	0	537	0	50	0	0	435	0	0	1	0	0
ADC-120 [ARO:3006297]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAC(3)-IIIc [ARO:3002538]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfrA3b [ARO:3004642]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCR-3.17 [ARO:3007278]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	8	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	1	0	0	0	0
APH(3'')-Ia [ARO:3002638]	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	61	0	3	0	0	0	0	22	0	0	36	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1	0	0	6	0	0	0	0	0	0	0	230	1	0	41	0	5	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0
MSI-OXA [ARO:3003719]	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GOB-36 [ARO:3005685]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-299 [ARO:3001754]	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRA-8 [ARO:3002487]	0	0	0	0	2	0	0	0	1	0	6	0	0	3	0	0	0	19	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	0	0	0	5	0	0	0	0	2	0	6	0	0	0	0	10	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0
vanTr_in_vanL [ARO:3002974]	0	1094	0	355	501	33	6	49	87	1	4	1	1	511	1	0	0	3	49	0	0	0	1	0	1454	1	306	1	1	0	0	33	0	2	647	61	0	0	21	29	0	1	0	9	0	0	0	143	0	0	0	125	1	0	0	1	0	0	928	0	1	55	0	1	0	24	158	97	0	358	0	211	0	0	743	1232	0	0	42	0	0	0	225	0	30	1	2	1011	0	1	2	0	0
tet(36) [ARO:3000197]	4	9247	2	2113	3498	52	117	543	438	12	165	4	1	2047	4	1	0	55	993	62	3	2	112	6	7973	0	1713	85	5	1	0	10	5	85	3024	975	13	2	40	54	0	0	0	466	2	2	7	2015	2	3	0	1877	121	6	4	22	26	0	9865	71	4	315	41	2	45	326	177	698	5	1893	1	633	0	20	2473	3225	0	2	177	4	2	0	1666	2	256	1	5	4892	4	3	2	8	3
PAM-1 [ARO:3007199]	0	4	0	0	1	0	0	33	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0
vanM [ARO:3002911]	1	827	0	50	302	19	25	97	45	0	5	0	6	318	1	0	0	0	392	0	0	0	0	0	363	0	62	1	0	1	0	3	1	1	215	364	0	1	12	24	1	0	0	33	0	0	0	924	0	0	0	196	14	4	0	1	0	0	591	0	0	12	7	3	0	50	68	156	0	124	0	2	0	1	204	23	0	0	1	0	1	0	151	1	32	0	0	908	0	0	0	0	0
EC-14 [ARO:3006875]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DfrA38 [ARO:3005349]	0	611	0	86	106	9	2	6	3	0	0	1	0	52	0	0	0	0	72	0	0	0	1	0	704	0	79	0	0	0	0	0	0	1	163	45	0	0	0	0	0	1	0	2	0	1	2	146	0	0	0	15	10	0	0	0	0	0	189	33	0	7	0	0	0	8	0	65	0	99	0	20	0	0	120	27	1	0	6	0	0	0	74	0	10	0	0	56	0	0	0	0	0
Kpne_KpnG [ARO:3004588]	0	0	1	0	1	0	11	106	20	0	26	0	0	20	0	0	0	27	0	19	1	0	23	0	19	1	0	0	0	0	0	163	4	0	0	0	0	1	0	791	2	34	0	23	0	0	1	1	1	0	0	248	32	0	0	2	0	0	34	0	0	0	0	0	0	31	1871	32	0	0	0	1	1	4	0	1	0	0	1	0	0	0	1	1	13	0	1	3271	0	1	1	0	0
aadA9 [ARO:3002609]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFM-1 [ARO:3006884]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfrA22 [ARO:3003018]	0	276	0	10	159	32	1	37	55	0	0	0	0	57	0	0	0	0	192	0	0	0	0	0	21	0	9	1	0	0	0	21	98	2	35	190	0	0	0	1	0	0	0	0	0	0	0	470	0	0	0	22	1	0	0	0	0	0	423	0	0	4	1	0	0	7	123	39	0	19	0	1	0	0	22	22	0	0	1	0	0	0	19	0	11	0	0	63	0	0	0	0	0
bcrC [ARO:3003250]	0	1	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	13	8	0	0	0	0	0	74	0	0	0	0	0	0	29	1	0	0	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	35	0	0	0	0	0	3	0	160	0	0	6	0	0	0	0	10	0	0	0	1	0	0	0	0	0	10	0	0	130	0	0	0	0	0
tet(X) [ARO:3000205]	0	0	0	0	0	0	0	0	30	0	29	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	0	0	0	31	0	1	0	0	187	0	1	0	0	0	0	0	290	34	0	0	0	2	0	0	0	0	0	7	0	0	0	2	0	0	7	0	1	0	7	4	0	0	0	5	0	0	0	0	0	2	0	0	8	0	0	0	0	0
AAC(3)-Ic [ARO:3002531]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCR-3.18 [ARO:3007263]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	74	0	0	0	0	0
OKP-A-12 [ARO:3002429]	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MCR-3.5 [ARO:3004505]	0	24	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	15	0	0	0	0	0
lmrC [ARO:3002881]	1	3391	0	713	1305	44	56	249	453	12	72	1	2	2270	7	0	0	3	695	9	0	1	51	0	1483	0	635	14	1	3	0	70	0	3	1098	969	1	1	7	132	0	1	0	108	0	0	0	2113	0	1	1	735	60	0	2	3	8	0	2917	61	1	114	8	0	3	291	325	135	13	562	1	168	1	4	787	1636	0	5	84	0	1	1	801	2	94	3	1	1871	4	0	2	1	5
Sint_ACT_CHL [ARO:3004457]	0	0	0	2	0	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LHK-1 [ARO:3006935]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eptA [ARO:3003576]	0	0	0	3	15	0	14	56	33	0	41	0	0	13	0	0	0	40	5	13	0	0	97	0	24	0	2	0	0	0	0	371	1	10	0	9	7	2	3	1044	0	0	0	53	0	0	0	1	1	0	1	517	4	0	0	0	1	1	128	23	0	0	24	0	0	52	3415	149	0	0	1	1	0	0	4	0	0	0	12	0	0	0	33	1	17	1	3	5407	1	2	0	2	0
LUS-1 [ARO:3006942]	0	0	0	0	1	0	0	10	12	0	65	0	0	0	0	0	0	51	0	0	0	0	0	0	3	0	3	0	1	0	0	0	0	13	2	2	0	2	3	0	0	0	0	154	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	37	0	0	10	0	0	3	0	0	0	0	0	1	0	0	0	24	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vanS_in_vanB_cl [ARO:3002932]	0	936	0	309	629	0	17	25	65	1	1	0	1	169	0	0	0	0	89	9	1	0	23	0	825	0	351	14	0	0	0	14	1	6	158	139	1	1	10	80	0	1	0	0	1	0	0	203	0	0	0	150	19	0	0	1	0	0	1104	0	0	60	0	0	0	25	166	431	0	97	0	26	7	1	145	89	0	0	13	0	0	0	97	0	8	0	0	681	0	1	0	1	0
ACT-12 [ARO:3001834]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	47	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0
PDC-464 [ARO:3005291]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YojI [ARO:3003952]	1	1881	0	568	834	13	52	264	257	40	144	0	70	1026	1	0	1	34	280	18	1	0	120	3	1368	0	525	4	9	0	0	236	17	45	837	279	1	19	23	1222	4	1	1	114	1	0	7	653	2	1	0	685	71	1	1	22	0	1	2033	17	0	100	24	1	0	117	4037	420	6	425	1	246	4	6	722	75	0	12	83	1	1	0	511	2	90	22	3	7944	1	3	0	2	5
